002547, 2.23, 1.46,-1.67,-0.04, 0.14, 0.94,-0.13,-0.10,-0.23
002558, 1.95, 1.53,-1.53,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
002569, 2.16, 1.53,-1.53,-0.04, 0.12, 0.94,-0.12,-0.11,-0.23
002587, 1.88, 1.60,-1.67,-0.03, 0.14, 0.92,-0.11,-0.11,-0.23
002598, 2.09, 1.67,-1.60,-0.04, 0.14, 0.94,-0.12,-0.11,-0.23
002609, 2.16, 1.46,-1.39,-0.03, 0.13, 0.94,-0.12,-0.11,-0.22
002620, 1.95, 1.53,-1.67,-0.04, 0.13, 0.94,-0.13,-0.10,-0.23
002633, 2.02, 1.46,-1.60,-0.03, 0.13, 0.94,-0.11,-0.11,-0.23
002644, 2.09, 1.39,-1.53,-0.03, 0.14, 0.94,-0.12,-0.11,-0.23
002655, 1.95, 1.74,-1.67,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002666, 2.23, 1.46,-1.81,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002685, 2.23, 1.53,-1.53,-0.03, 0.13, 0.94,-0.11,-0.11,-0.23
002696, 2.02, 1.60,-1.53,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
002707, 1.95, 1.60,-1.60,-0.03, 0.13, 0.94,-0.12,-0.10,-0.23
002718, 1.81, 1.67,-1.46,-0.04, 0.13, 0.94,-0.13,-0.11,-0.23
002730, 2.16, 1.60,-1.46,-0.03, 0.12, 0.94,-0.11,-0.11,-0.24
002741, 2.16, 1.46,-1.60,-0.04, 0.13, 0.94,-0.12,-0.11,-0.22
002752, 2.09, 1.32,-1.60,-0.04, 0.13, 0.94,-0.12,-0.10,-0.23
002763, 1.88, 1.60,-1.60,-0.03, 0.14, 0.94,-0.13,-0.11,-0.23
002782, 2.16, 1.60,-1.60,-0.03, 0.13, 0.93,-0.11,-0.12,-0.23
002793,10.23, 2.02,-1.39,-0.03, 0.11, 1.02,-0.12,-0.10,-0.22
002804,30.05, 1.74,-2.85,-0.03, 0.13, 0.95,-0.12,-0.10,-0.23
002815,34.43, 1.18,-3.62,-0.04, 0.18, 0.84,-0.12,-0.10,-0.23
002828,-25.88, 2.85,-4.24,-0.06, 0.16, 0.89,-0.11,-0.11,-0.24
002839,-40.63, 1.25, 1.60,-0.02, 0.10, 1.01,-0.13,-0.11,-0.23
002850,-23.17, 1.81,-1.81,-0.02, 0.08, 1.07,-0.12,-0.10,-0.23
002861,37.98, 1.67,-3.06,-0.03, 0.10, 1.02,-0.12,-0.10,-0.23
002880,12.66, 2.16,-1.60,-0.04, 0.17, 0.86,-0.11,-0.11,-0.24
002891,-3.34, 1.74,-0.21,-0.05, 0.09, 1.07,-0.12,-0.11,-0.23
002902,77.15, 4.87, 9.39,-0.06, 0.07, 1.15,-0.11,-0.11,-0.23
